datum,plats,latitud,longitud,temperatur_c,luftfuktighet_procent,vindhastighet_ms,vindriktning_grader,nederbord_mm,lufttryck_hpa,sikt_km,molnighet_procent
2024-08-08,Saltvik,60.2833,20.05,16.3,72,5.3,303,3.1,1000.5,8,65
2024-08-08,Geta,60.3833,19.85,14.7,75,3.5,320,3.3,1002.9,14,66
2024-08-08,Eckerö,60.2167,19.6167,16.3,74,6.6,303,3.7,1000.6,5,69
2024-08-08,Lemland,60.05,20.0167,14.0,71,8.9,67,3.0,1002.6,7,64
2024-08-08,Lumparland,60.1167,20.25,14.0,67,2.2,137,3.7,1002.5,9,79
2024-08-09,Mariehamn,60.0972,19.9348,13.5,59,9.5,80,0.4,1011.8,9,34
2024-08-09,Jomala,60.1,19.95,15.9,61,8.0,9,0.5,1012.0,14,35
2024-08-09,Finström,60.2167,19.95,13.0,61,4.6,174,0.5,1012.2,15,39
2024-08-09,Sund,60.25,20.2,12.9,65,8.2,219,0.4,1013.6,16,24
2024-08-09,Hammarland,60.2167,19.75,15.7,58,3.3,276,0.4,1012.3,15,36
2024-08-09,Saltvik,60.2833,20.05,13.1,65,4.7,133,0.4,1014.6,8,34
2024-08-09,Geta,60.3833,19.85,15.4,61,2.6,267,0.4,1014.3,15,41
2024-08-09,Eckerö,60.2167,19.6167,15.8,58,8.1,86,0.4,1011.7,13,27
2024-08-09,Lemland,60.05,20.0167,16.2,60,2.9,335,0.4,1013.6,9,29
2024-08-09,Lumparland,60.1167,20.25,14.7,60,5.9,105,0.5,1014.5,14,33
2024-08-10,Mariehamn,60.0972,19.9348,7.6,78,7.8,339,3.6,1015.6,9,74
2024-08-10,Jomala,60.1,19.95,8.7,74,7.9,278,3.7,1017.1,6,67
2024-08-10,Finström,60.2167,19.95,9.5,74,4.0,23,3.5,1014.6,9,62
2024-08-10,Sund,60.25,20.2,7.5,69,2.2,17,4.0,1016.2,15,61
2024-08-10,Hammarland,60.2167,19.75,8.4,74,6.3,104,3.3,1017.0,12,67
2024-08-10,Saltvik,60.2833,20.05,7.6,76,5.9,97,3.0,1016.4,5,75
2024-08-10,Geta,60.3833,19.85,6.4,76,5.9,314,3.3,1014.4,7,72
2024-08-10,Eckerö,60.2167,19.6167,9.0,73,2.4,83,3.1,1016.1,7,56
2024-08-10,Lemland,60.05,20.0167,9.1,69,8.5,22,3.5,1017.3,12,58
2024-08-10,Lumparland,60.1167,20.25,7.5,69,2.1,106,3.1,1017.7,6,66
2024-08-11,Mariehamn,60.0972,19.9348,16.0,60,8.3,193,0.3,1022.1,11,45
2024-08-11,Jomala,60.1,19.95,12.7,62,6.6,125,0.3,1023.7,14,34
2024-08-11,Finström,60.2167,19.95,13.7,66,7.1,134,0.4,1023.4,10,48
2024-08-11,Sund,60.25,20.2,15.5,65,6.2,189,0.3,1022.2,15,42
2024-08-11,Hammarland,60.2167,19.75,12.3,60,9.0,282,0.3,1025.2,16,44
2024-08-11,Saltvik,60.2833,20.05,15.2,69,2.5,101,0.3,1021.7,11,35
2024-08-11,Geta,60.3833,19.85,14.1,65,7.3,230,0.4,1022.8,12,47
2024-08-11,Eckerö,60.2167,19.6167,12.9,68,6.0,324,0.3,1022.4,14,33
2024-08-11,Lemland,60.05,20.0167,15.2,68,3.4,203,0.3,1022.6,12,45
2024-08-11,Lumparland,60.1167,20.25,12.3,66,6.3,284,0.3,1024.4,13,35
2024-08-12,Mariehamn,60.0972,19.9348,14.7,64,9.5,52,0.2,1016.6,6,72
2024-08-12,Jomala,60.1,19.95,14.9,62,2.5,14,0.3,1016.6,14,79
2024-08-12,Finström,60.2167,19.95,15.1,62,7.0,170,0.3,1016.5,14,79
2024-08-12,Sund,60.25,20.2,12.2,60,6.4,328,0.3,1017.9,13,61
2024-08-12,Hammarland,60.2167,19.75,13.0,64,2.6,328,0.2,1016.6,7,60
2024-08-12,Saltvik,60.2833,20.05,14.1,65,9.5,235,0.3,1018.1,10,72
2024-08-12,Geta,60.3833,19.85,12.9,68,6.9,297,0.2,1018.0,14,67
2024-08-12,Eckerö,60.2167,19.6167,12.4,63,7.3,159,0.3,1015.8,12,79
2024-08-12,Lemland,60.05,20.0167,13.0,62,9.1,344,0.3,1017.3,7,73
2024-08-12,Lumparland,60.1167,20.25,13.4,64,2.3,83,0.2,1015.5,5,77
2024-08-13,Mariehamn,60.0972,19.9348,15.3,60,5.5,63,0.4,1014.0,8,48
2024-08-13,Jomala,60.1,19.95,13.1,53,7.5,249,0.4,1013.6,15,55
2024-08-13,Finström,60.2167,19.95,12.3,57,9.2,143,0.4,1015.1,10,53
2024-08-13,Sund,60.25,20.2,12.4,54,3.0,349,0.5,1013.7,10,49
2024-08-13,Hammarland,60.2167,19.75,15.2,62,5.1,325,0.5,1013.9,15,43
2024-08-13,Saltvik,60.2833,20.05,15.1,61,5.8,317,0.4,1013.6,15,40
2024-08-13,Geta,60.3833,19.85,12.1,59,4.0,109,0.4,1012.5,8,54
2024-08-13,Eckerö,60.2167,19.6167,14.5,57,5.2,18,0.4,1011.4,10,47
2024-08-13,Lemland,60.05,20.0167,12.5,58,3.9,32,0.5,1012.0,13,55
2024-08-13,Lumparland,60.1167,20.25,14.3,59,5.0,56,0.4,1011.4,13,56
2024-08-14,Mariehamn,60.0972,19.9348,12.8,93,8.7,343,2.5,1010.8,10,50
2024-08-14,Jomala,60.1,19.95,12.5,95,3.7,12,2.3,1010.5,7,51
2024-08-14,Finström,60.2167,19.95,14.1,90,5.0,161,2.5,1012.0,11,53
2024-08-14,Sund,60.25,20.2,14.0,89,2.0,312,3.0,1008.8,13,59
2024-08-14,Hammarland,60.2167,19.75,13.2,91,5.2,224,2.9,1011.1,9,60
2024-08-14,Saltvik,60.2833,20.05,13.9,95,2.8,293,2.2,1010.6,6,63
2024-08-14,Geta,60.3833,19.85,14.2,95,5.1,151,2.5,1011.0,5,52
2024-08-14,Eckerö,60.2167,19.6167,11.5,89,8.3,35,2.6,1011.7,5,60
2024-08-14,Lemland,60.05,20.0167,13.9,90,7.7,231,2.6,1010.0,8,53
2024-08-14,Lumparland,60.1167,20.25,13.9,92,2.8,117,2.6,1011.3,9,67
2024-08-15,Mariehamn,60.0972,19.9348,11.1,77,4.3,8,0.2,1011.1,12,50
2024-08-15,Jomala,60.1,19.95,12.5,79,7.9,331,0.2,1011.0,10,43
2024-08-15,Finström,60.2167,19.95,10.1,70,2.5,94,0.2,1010.2,13,47
2024-08-15,Sund,60.25,20.2,9.6,78,6.5,152,0.2,1009.8,6,43
2024-08-15,Hammarland,60.2167,19.75,11.9,70,5.5,106,0.2,1012.1,11,43
2024-08-15,Saltvik,60.2833,20.05,9.5,77,8.6,156,0.2,1010.9,11,37
2024-08-15,Geta,60.3833,19.85,10.3,78,7.9,78,0.2,1009.4,9,42
2024-08-15,Eckerö,60.2167,19.6167,9.6,77,9.6,68,0.2,1009.2,12,49
2024-08-15,Lemland,60.05,20.0167,12.5,69,6.4,63,0.2,1010.1,14,44
2024-08-15,Lumparland,60.1167,20.25,9.3,78,2.3,318,0.2,1012.7,15,41
2024-08-16,Mariehamn,60.0972,19.9348,12.1,54,6.7,339,0.2,1024.5,11,44
2024-08-16,Jomala,60.1,19.95,12.6,57,8.0,183,0.3,1027.0,14,46
2024-08-16,Finström,60.2167,19.95,12.1,52,5.7,13,0.2,1025.6,7,58
2024-08-16,Sund,60.25,20.2,11.5,54,8.0,28,0.2,1026.2,12,45
2024-08-16,Hammarland,60.2167,19.75,13.7,53,6.2,302,0.2,1023.0,8,46
2024-08-16,Saltvik,60.2833,20.05,14.5,54,2.3,200,0.3,1025.7,16,43
2024-08-16,Geta,60.3833,19.85,12.4,59,7.2,355,0.3,1026.1,15,53
2024-08-16,Eckerö,60.2167,19.6167,12.4,57,7.6,237,0.2,1026.3,16,47
2024-08-16,Lemland,60.05,20.0167,15.3,57,3.4,350,0.2,1024.7,12,51
2024-08-16,Lumparland,60.1167,20.25,11.6,53,3.7,232,0.2,1025.2,12,53
2024-08-17,Mariehamn,60.0972,19.9348,19.3,59,4.3,105,0.2,1017.0,9,63
2024-08-17,Jomala,60.1,19.95,19.4,51,4.0,205,0.2,1014.7,14,61
2024-08-17,Finström,60.2167,19.95,17.1,57,8.2,110,0.2,1015.0,11,67
2024-08-17,Sund,60.25,20.2,18.6,55,5.3,123,0.1,1014.7,10,65
2024-08-17,Hammarland,60.2167,19.75,19.2,54,3.9,131,0.2,1014.1,11,72
2024-08-17,Saltvik,60.2833,20.05,18.1,54,7.6,153,0.2,1017.2,8,63
2024-08-17,Geta,60.3833,19.85,18.3,56,3.9,359,0.2,1014.5,9,78
2024-08-17,Eckerö,60.2167,19.6167,17.6,59,8.1,19,0.1,1015.8,12,68
2024-08-17,Lemland,60.05,20.0167,16.3,57,8.4,201,0.2,1014.7,10,73
2024-08-17,Lumparland,60.1167,20.25,16.3,52,2.5,200,0.2,1015.2,6,78
2024-08-18,Mariehamn,60.0972,19.9348,16.6,62,7.1,77,0.4,1017.6,8,60
2024-08-18,Jomala,60.1,19.95,15.4,57,4.8,29,0.4,1014.3,11,70
2024-08-18,Finström,60.2167,19.95,17.1,59,7.9,148,0.3,1016.3,7,71
2024-08-18,Sund,60.25,20.2,16.8,63,2.1,155,0.3,1014.8,10,72
2024-08-18,Hammarland,60.2167,19.75,16.0,56,3.6,51,0.4,1016.0,7,58
2024-08-18,Saltvik,60.2833,20.05,16.4,64,5.2,266,0.3,1015.6,14,62
2024-08-18,Geta,60.3833,19.85,14.5,58,9.9,34,0.3,1015.7,8,57
2024-08-18,Eckerö,60.2167,19.6167,13.9,61,5.8,49,0.4,1016.0,10,71
2024-08-18,Lemland,60.05,20.0167,16.0,64,8.5,20,0.4,1018.0,14,62
2024-08-18,Lumparland,60.1167,20.25,14.6,62,9.6,327,0.4,1017.3,15,60
2024-08-19,Mariehamn,60.0972,19.9348,11.8,76,9.1,305,0.4,1003.5,5,77
2024-08-19,Jomala,60.1,19.95,11.7,67,9.4,150,0.3,1005.2,9,81
2024-08-19,Finström,60.2167,19.95,11.6,70,2.2,347,0.5,1006.5,10,79
2024-08-19,Sund,60.25,20.2,9.9,68,7.8,220,0.4,1006.7,10,79
2024-08-19,Hammarland,60.2167,19.75,11.6,71,9.8,86,0.4,1005.4,11,78
2024-08-19,Saltvik,60.2833,20.05,11.0,68,9.6,190,0.4,1004.3,13,64
2024-08-19,Geta,60.3833,19.85,12.1,72,5.8,102,0.3,1004.6,10,66
2024-08-19,Eckerö,60.2167,19.6167,9.1,75,7.3,167,0.4,1005.1,13,75
2024-08-19,Lemland,60.05,20.0167,10.6,68,2.4,159,0.3,1004.2,12,64
2024-08-19,Lumparland,60.1167,20.25,8.2,71,7.5,261,0.4,1003.8,5,83
2024-08-20,Mariehamn,60.0972,19.9348,14.6,74,7.6,275,0.4,1020.2,7,70
2024-08-20,Jomala,60.1,19.95,14.1,75,8.7,214,0.3,1022.3,9,67
2024-08-20,Finström,60.2167,19.95,14.1,75,9.8,11,0.3,1019.8,13,62
2024-08-20,Sund,60.25,20.2,13.6,67,9.2,272,0.4,1020.9,11,61
2024-08-20,Hammarland,60.2167,19.75,12.4,70,2.7,275,0.4,1020.2,7,65
2024-08-20,Saltvik,60.2833,20.05,11.3,71,4.1,275,0.4,1021.5,14,61
2024-08-20,Geta,60.3833,19.85,12.0,70,4.7,99,0.3,1021.1,8,61
2024-08-20,Eckerö,60.2167,19.6167,11.2,74,9.0,235,0.4,1022.5,7,78
2024-08-20,Lemland,60.05,20.0167,13.4,66,3.5,191,0.3,1019.0,9,67
2024-08-20,Lumparland,60.1167,20.25,11.4,72,5.6,94,0.3,1019.2,10,60
2024-08-21,Mariehamn,60.0972,19.9348,13.9,54,8.5,12,0,1000.4,11,68
2024-08-21,Jomala,60.1,19.95,14.0,55,3.4,220,0,1001.0,10,69
2024-08-21,Finström,60.2167,19.95,13.9,53,3.5,270,0,1002.1,16,63
2024-08-21,Sund,60.25,20.2,15.2,50,9.9,26,0,1002.4,9,67
2024-08-21,Hammarland,60.2167,19.75,15.4,54,9.7,86,0,999.3,14,66
2024-08-21,Saltvik,60.2833,20.05,12.8,49,4.6,331,0,999.9,9,60
2024-08-21,Geta,60.3833,19.85,13.8,55,2.0,138,0,1002.3,9,70
2024-08-21,Eckerö,60.2167,19.6167,15.1,55,4.9,189,0,998.8,10,74
2024-08-21,Lemland,60.05,20.0167,12.7,53,5.0,68,0,1002.0,8,60
2024-08-21,Lumparland,60.1167,20.25,15.8,51,5.7,242,0,1000.1,13,73
2024-08-22,Mariehamn,60.0972,19.9348,11.6,50,2.4,284,0.5,1001.8,13,29
2024-08-22,Jomala,60.1,19.95,8.7,50,5.7,355,0.5,1002.8,18,34
2024-08-22,Finström,60.2167,19.95,10.1,54,7.1,164,0.5,1003.3,16,30
2024-08-22,Sund,60.25,20.2,9.2,55,3.0,186,0.5,1001.2,16,34
2024-08-22,Hammarland,60.2167,19.75,9.7,56,9.1,239,0.5,1002.0,12,29
2024-08-22,Saltvik,60.2833,20.05,10.1,49,3.7,89,0.4,1000.1,9,28
2024-08-22,Geta,60.3833,19.85,9.4,51,7.4,58,0.4,1002.5,9,33
2024-08-22,Eckerö,60.2167,19.6167,8.9,51,2.8,202,0.5,1003.2,12,38
2024-08-22,Lemland,60.05,20.0167,11.1,52,9.6,341,0.5,1000.7,9,33
2024-08-22,Lumparland,60.1167,20.25,10.9,54,5.6,50,0.5,1002.8,14,27
2024-08-23,Mariehamn,60.0972,19.9348,11.0,77,9.0,212,0,1000.2,6,59
2024-08-23,Jomala,60.1,19.95,10.2,73,7.6,93,0,1002.4,14,51
2024-08-23,Finström,60.2167,19.95,13.8,78,5.2,254,0,1003.3,9,58
2024-08-23,Sund,60.25,20.2,11.2,76,5.2,296,0,1001.7,5,70
2024-08-23,Hammarland,60.2167,19.75,11.6,81,6.2,89,0,1000.0,7,51
2024-08-23,Saltvik,60.2833,20.05,9.9,75,5.9,18,0,1003.9,12,52
2024-08-23,Geta,60.3833,19.85,13.3,71,5.5,73,0,1002.4,14,61
2024-08-23,Eckerö,60.2167,19.6167,11.1,78,2.6,211,0,1003.3,12,62
2024-08-23,Lemland,60.05,20.0167,10.2,79,8.2,43,0,1002.2,12,59
2024-08-23,Lumparland,60.1167,20.25,10.4,78,3.0,332,0,1003.9,5,51
2024-08-24,Mariehamn,60.0972,19.9348,15.1,79,6.2,41,0.2,1001.1,12,45
2024-08-24,Jomala,60.1,19.95,15.7,85,9.2,116,0.3,1003.4,5,44
2024-08-24,Finström,60.2167,19.95,13.9,83,8.7,76,0.3,1000.5,11,51
2024-08-24,Sund,60.25,20.2,16.7,86,8.6,87,0.3,1002.3,11,59
2024-08-24,Hammarland,60.2167,19.75,17.8,88,3.0,219,0.3,1000.7,6,51
2024-08-24,Saltvik,60.2833,20.05,17.5,79,8.4,115,0.3,1003.1,7,59
2024-08-24,Geta,60.3833,19.85,17.0,80,9.8,295,0.3,1002.5,8,55
2024-08-24,Eckerö,60.2167,19.6167,14.6,88,7.3,288,0.3,1001.8,11,46
2024-08-24,Lemland,60.05,20.0167,17.7,83,3.0,95,0.3,1000.5,9,53
2024-08-24,Lumparland,60.1167,20.25,16.3,79,2.2,284,0.3,1002.8,9,46
2024-08-25,Mariehamn,60.0972,19.9348,18.7,62,5.8,257,0.1,1014.4,11,82
2024-08-25,Jomala,60.1,19.95,16.6,58,7.3,209,0.1,1013.5,5,86
2024-08-25,Finström,60.2167,19.95,19.3,64,2.3,99,0.1,1012.3,11,86
2024-08-25,Sund,60.25,20.2,19.9,55,3.7,216,0.1,1014.6,6,72
2024-08-25,Hammarland,60.2167,19.75,20.2,59,2.2,296,0.1,1011.2,6,87
2024-08-25,Saltvik,60.2833,20.05,20.4,60,7.5,295,0.1,1014.1,12,85
2024-08-25,Geta,60.3833,19.85,18.5,57,7.7,40,0.1,1014.3,7,70
2024-08-25,Eckerö,60.2167,19.6167,17.7,64,3.0,309,0.1,1013.5,7,70
2024-08-25,Lemland,60.05,20.0167,17.7,63,4.7,97,0.1,1014.4,8,83
2024-08-25,Lumparland,60.1167,20.25,20.1,60,3.8,62,0.1,1011.4,15,76
2024-08-26,Mariehamn,60.0972,19.9348,19.6,86,5.5,65,0.4,1020.1,5,81
2024-08-26,Jomala,60.1,19.95,17.6,93,5.0,6,0.4,1016.2,5,66
2024-08-26,Finström,60.2167,19.95,18.2,88,6.6,3,0.5,1018.8,11,70
2024-08-26,Sund,60.25,20.2,20.2,87,3.8,179,0.3,1018.9,6,66
2024-08-26,Hammarland,60.2167,19.75,17.8,92,7.4,349,0.4,1016.4,6,77
2024-08-26,Saltvik,60.2833,20.05,18.3,85,4.8,262,0.5,1018.5,5,83
2024-08-26,Geta,60.3833,19.85,18.2,91,5.0,336,0.4,1017.0,7,80
2024-08-26,Eckerö,60.2167,19.6167,18.5,83,9.9,96,0.4,1018.1,7,70
2024-08-26,Lemland,60.05,20.0167,16.7,89,9.7,5,0.4,1019.5,5,71
2024-08-26,Lumparland,60.1167,20.25,18.3,87,4.1,49,0.5,1017.8,5,69
2024-08-27,Mariehamn,60.0972,19.9348,19.7,59,4.2,340,0.2,1023.0,14,75
2024-08-27,Jomala,60.1,19.95,17.6,54,8.6,320,0.2,1023.5,9,65
2024-08-27,Finström,60.2167,19.95,18.4,62,8.0,295,0.2,1022.0,14,64
2024-08-27,Sund,60.25,20.2,18.0,61,8.0,306,0.2,1024.1,10,61
2024-08-27,Hammarland,60.2167,19.75,17.7,55,4.9,218,0.2,1021.3,14,58
2024-08-27,Saltvik,60.2833,20.05,18.7,56,3.0,3,0.2,1022.2,15,61
2024-08-27,Geta,60.3833,19.85,16.9,58,6.1,242,0.2,1023.6,14,74
2024-08-27,Eckerö,60.2167,19.6167,20.1,59,7.4,272,0.2,1024.8,12,61
2024-08-27,Lemland,60.05,20.0167,16.8,62,4.7,173,0.1,1024.0,10,58
2024-08-27,Lumparland,60.1167,20.25,17.6,59,4.0,33,0.2,1023.0,9,69
2024-08-28,Mariehamn,60.0972,19.9348,12.3,60,9.8,191,0.1,1003.0,8,85
2024-08-28,Jomala,60.1,19.95,14.3,60,4.1,121,0.1,1000.9,14,77
2024-08-28,Finström,60.2167,19.95,13.7,62,3.1,64,0,999.3,8,85
2024-08-28,Sund,60.25,20.2,14.7,66,5.8,209,0.1,1002.2,5,79
2024-08-28,Hammarland,60.2167,19.75,14.2,62,4.2,111,0.1,1000.3,8,81
2024-08-28,Saltvik,60.2833,20.05,11.3,67,3.8,58,0.1,1001.2,6,70
2024-08-28,Geta,60.3833,19.85,15.0,61,5.0,263,0.1,1002.2,12,74
2024-08-28,Eckerö,60.2167,19.6167,13.0,66,5.3,131,0.1,1002.4,11,71
2024-08-28,Lemland,60.05,20.0167,14.1,60,2.1,313,0.1,1002.8,12,76
2024-08-28,Lumparland,60.1167,20.25,11.6,61,8.7,207,0,999.2,11,74
2024-08-29,Mariehamn,60.0972,19.9348,18.3,59,7.3,180,0.2,1021.6,11,35
2024-08-29,Jomala,60.1,19.95,17.5,62,8.8,216,0.2,1020.0,9,42
2024-08-29,Finström,60.2167,19.95,18.5,60,6.7,337,0.2,1021.6,10,43
2024-08-29,Sund,60.25,20.2,19.2,64,9.7,320,0.3,1020.7,16,32
2024-08-29,Hammarland,60.2167,19.75,16.7,66,7.3,226,0.3,1018.9,12,42
2024-08-29,Saltvik,60.2833,20.05,17.3,61,3.6,251,0.2,1021.0,13,43
2024-08-29,Geta,60.3833,19.85,18.6,65,3.1,86,0.2,1019.4,15,26
2024-08-29,Eckerö,60.2167,19.6167,16.4,66,3.2,136,0.3,1020.9,16,36
2024-08-29,Lemland,60.05,20.0167,18.6,62,9.2,263,0.2,1021.2,17,33
2024-08-29,Lumparland,60.1167,20.25,15.6,59,6.5,45,0.2,1021.7,14,31
2024-08-30,Mariehamn,60.0972,19.9348,16.4,87,7.9,164,0.1,1015.3,6,83
2024-08-30,Jomala,60.1,19.95,18.9,87,5.2,83,0.1,1017.1,12,71
2024-08-30,Finström,60.2167,19.95,18.0,85,9.5,350,0.1,1014.7,5,81
2024-08-30,Sund,60.25,20.2,16.2,89,6.4,116,0.1,1016.4,11,72
2024-08-30,Hammarland,60.2167,19.75,18.6,88,7.9,331,0.1,1017.7,6,78
2024-08-30,Saltvik,60.2833,20.05,17.1,86,3.3,183,0.1,1014.3,5,83
2024-08-30,Geta,60.3833,19.85,18.1,95,6.2,256,0.1,1015.4,5,69
2024-08-30,Eckerö,60.2167,19.6167,16.1,89,5.8,41,0.1,1017.6,5,79
2024-08-30,Lemland,60.05,20.0167,16.2,89,7.9,200,0.1,1017.3,7,68
2024-08-30,Lumparland,60.1167,20.25,19.3,94,5.3,64,0.1,1018.0,5,78
2024-08-31,Mariehamn,60.0972,19.9348,8.8,70,7.5,316,0.1,1024.6,6,74
2024-08-31,Jomala,60.1,19.95,8.8,73,6.9,245,0.1,1021.8,5,58
2024-08-31,Finström,60.2167,19.95,10.6,79,3.7,275,0.1,1023.4,13,62
2024-08-31,Sund,60.25,20.2,8.8,70,4.4,96,0,1024.2,5,66
2024-08-31,Hammarland,60.2167,19.75,11.0,74,3.9,60,0.1,1025.0,7,71
2024-08-31,Saltvik,60.2833,20.05,8.9,69,6.7,333,0,1023.2,7,74
2024-08-31,Geta,60.3833,19.85,8.0,69,4.5,11,0.1,1022.8,13,72
2024-08-31,Eckerö,60.2167,19.6167,10.1,77,8.3,102,0.1,1023.0,13,63
2024-08-31,Lemland,60.05,20.0167,9.3,78,5.2,162,0.1,1023.1,11,61
2024-08-31,Lumparland,60.1167,20.25,10.7,75,4.5,49,0.1,1022.5,13,69
2024-09-01,Mariehamn,60.0972,19.9348,1.6,76,4.9,332,0.1,1023.4,7,70
2024-09-01,Jomala,60.1,19.95,3.7,79,3.3,101,0.1,1022.6,12,70
2024-09-01,Finström,60.2167,19.95,4.2,78,5.8,261,0.1,1024.7,10,54
2024-09-01,Sund,60.25,20.2,2.1,79,9.7,53,0.1,1025.0,7,70
2024-09-01,Hammarland,60.2167,19.75,4.0,74,8.7,48,0.1,1024.8,12,53
2024-09-01,Saltvik,60.2833,20.05,1.2,82,5.0,81,0.1,1023.3,9,68
2024-09-01,Geta,60.3833,19.85,1.0,76,8.4,147,0.1,1021.4,10,67
2024-09-01,Eckerö,60.2167,19.6167,3.2,82,8.7,99,0.1,1021.9,7,62
2024-09-01,Lemland,60.05,20.0167,3.1,77,9.1,256,0.1,1024.0,10,59
2024-09-01,Lumparland,60.1167,20.25,3.5,78,8.4,244,0.1,1023.5,11,60
2024-09-02,Mariehamn,60.0972,19.9348,6.0,55,8.7,162,0.1,1013.5,14,53
2024-09-02,Jomala,60.1,19.95,9.6,50,2.2,30,0.1,1015.3,11,46
2024-09-02,Finström,60.2167,19.95,7.0,57,5.7,267,0.1,1014.7,14,41
2024-09-02,Sund,60.25,20.2,7.2,56,6.0,45,0.1,1013.3,9,41
2024-09-02,Hammarland,60.2167,19.75,9.2,52,8.9,281,0.1,1012.8,10,53
2024-09-02,Saltvik,60.2833,20.05,7.9,49,3.9,176,0.1,1013.9,11,55
2024-09-02,Geta,60.3833,19.85,5.8,54,6.8,350,0.1,1012.5,11,54
2024-09-02,Eckerö,60.2167,19.6167,9.4,55,7.3,355,0.1,1014.3,8,48
2024-09-02,Lemland,60.05,20.0167,6.9,50,7.9,123,0.1,1014.2,13,48
2024-09-02,Lumparland,60.1167,20.25,7.9,54,7.5,203,0.1,1013.7,11,43
2024-09-03,Mariehamn,60.0972,19.9348,3.5,51,5.4,137,0.3,1017.8,13,81
2024-09-03,Jomala,60.1,19.95,4.5,55,7.4,337,0.4,1020.5,15,69
2024-09-03,Finström,60.2167,19.95,5.4,51,4.6,192,0.4,1019.9,11,67
2024-09-03,Sund,60.25,20.2,4.4,47,10.0,211,0.3,1017.0,14,84
2024-09-03,Hammarland,60.2167,19.75,4.7,50,5.7,330,0.3,1017.4,9,74
2024-09-03,Saltvik,60.2833,20.05,4.8,56,8.5,263,0.3,1019.1,12,73
2024-09-03,Geta,60.3833,19.85,3.4,50,2.2,232,0.3,1016.8,12,83
2024-09-03,Eckerö,60.2167,19.6167,4.9,51,3.5,7,0.4,1017.9,13,69
2024-09-03,Lemland,60.05,20.0167,2.4,49,4.5,95,0.4,1018.4,16,71
2024-09-03,Lumparland,60.1167,20.25,4.0,56,7.7,186,0.4,1019.5,10,85
2024-09-04,Mariehamn,60.0972,19.9348,10.0,75,5.6,344,0.1,1017.9,13,58
2024-09-04,Jomala,60.1,19.95,10.9,80,4.4,1,0.1,1014.9,7,64
2024-09-04,Finström,60.2167,19.95,9.4,78,7.9,353,0.2,1017.7,8,60
2024-09-04,Sund,60.25,20.2,9.8,72,8.9,202,0.2,1015.1,7,57
2024-09-04,Hammarland,60.2167,19.75,10.4,80,3.7,0,0.1,1014.7,6,57
2024-09-04,Saltvik,60.2833,20.05,8.4,71,3.8,122,0.2,1018.2,10,64
2024-09-04,Geta,60.3833,19.85,10.4,79,2.2,160,0.1,1016.6,11,71
2024-09-04,Eckerö,60.2167,19.6167,8.4,77,6.2,2,0.1,1017.2,14,69
2024-09-04,Lemland,60.05,20.0167,11.2,78,9.3,331,0.2,1015.3,8,70
2024-09-04,Lumparland,60.1167,20.25,9.7,76,9.6,126,0.2,1015.4,12,70
2024-09-05,Mariehamn,60.0972,19.9348,9.7,75,8.7,339,2.3,1015.9,13,74
2024-09-05,Jomala,60.1,19.95,9.7,80,4.8,90,2.8,1017.0,7,82
2024-09-05,Finström,60.2167,19.95,8.0,79,3.6,55,2.3,1017.1,6,78
2024-09-05,Sund,60.25,20.2,6.7,78,9.6,238,2.3,1018.7,9,88
2024-09-05,Hammarland,60.2167,19.75,9.4,80,6.0,228,3.0,1018.0,5,87
2024-09-05,Saltvik,60.2833,20.05,9.5,73,7.2,284,2.5,1015.0,9,81
2024-09-05,Geta,60.3833,19.85,7.2,75,8.7,135,2.7,1015.0,8,73
2024-09-05,Eckerö,60.2167,19.6167,7.2,79,9.8,267,2.4,1017.4,5,87
2024-09-05,Lemland,60.05,20.0167,9.1,80,2.8,52,3.1,1017.7,9,82
2024-09-05,Lumparland,60.1167,20.25,9.2,79,8.0,127,2.3,1016.4,7,89
2024-09-06,Mariehamn,60.0972,19.9348,7.1,59,4.9,287,0.4,1010.8,15,41
2024-09-06,Jomala,60.1,19.95,9.2,61,3.6,357,0.4,1011.2,10,47
2024-09-06,Finström,60.2167,19.95,8.0,54,3.4,190,0.3,1010.4,13,56
2024-09-06,Sund,60.25,20.2,7.3,59,2.4,92,0.4,1013.2,7,55
2024-09-06,Hammarland,60.2167,19.75,10.8,55,6.1,23,0.3,1011.7,8,45
2024-09-06,Saltvik,60.2833,20.05,8.5,53,9.2,286,0.4,1011.8,15,44
2024-09-06,Geta,60.3833,19.85,8.0,57,8.6,160,0.4,1012.6,10,54
2024-09-06,Eckerö,60.2167,19.6167,7.1,56,7.0,189,0.3,1012.6,12,52
2024-09-06,Lemland,60.05,20.0167,7.5,56,9.5,147,0.3,1010.7,9,40
2024-09-06,Lumparland,60.1167,20.25,9.3,57,5.3,93,0.3,1011.3,8,44
2024-09-07,Mariehamn,60.0972,19.9348,6.6,95,2.7,238,5.3,1026.0,7,94
2024-09-07,Jomala,60.1,19.95,4.1,95,8.7,223,5.2,1025.5,7,93
2024-09-07,Finström,60.2167,19.95,4.7,95,9.9,331,5.3,1025.7,11,78
2024-09-07,Sund,60.25,20.2,5.6,95,8.1,187,6.4,1025.5,10,89
2024-09-07,Hammarland,60.2167,19.75,5.2,95,9.0,169,5.8,1026.3,5,87
2024-09-07,Saltvik,60.2833,20.05,7.4,95,8.6,354,5.4,1022.4,5,86
